id_abo,debut_abonnement,genre,type_abonnement,tarif_mensuel,age
16617086,2027-06-22,homme,2trajet_sem_tous,6,45
4296816,2027-08-28,femme,2trajet_sem_tous,6,45
21549171,2027-07-25,femme,illimité,25,47
14802078,2027-08-17,homme,illimité,25,47
27896773,2027-06-18,femme,2trajet_sem_meca,3,27
709039,2028-06-03,homme,2trajet_sem_meca,3,31
18443943,2028-04-02,non-binaire,2trajet_sem_tous,6,36
2566310,2027-09-06,homme,2trajet_sem_meca,3,29
22813415,2028-04-15,femme,2trajet_sem_tous,6,33
10354425,2028-05-27,,2trajet_sem_meca,3,27
29178890,2027-12-02,homme,2trajet_sem_meca,3,24
14907929,2027-08-21,femme,2trajet_sem_tous,6,32
5567318,2027-07-23,homme,2trajet_sem_tous,6,32
19294705,2027-07-29,femme,2trajet_sem_tous,6,50
27466500,2027-09-15,homme,illimité,25,36
20746202,2028-05-05,homme,2trajet_sem_meca,3,29
377668,2028-01-24,femme,10trajet_sem_meca,8,28
8908908,2028-03-31,femme,2trajet_sem_tous,6,50
3315357,2027-09-15,homme,2trajet_sem_tous,6,38
25238294,2027-08-31,homme,2trajet_sem_tous,6,35
14685714,2027-10-15,homme,10trajet_sem_meca,8,29
11517034,2027-10-08,homme,10trajet_sem_tous,16,30
5744064,2028-02-28,femme,10trajet_sem_tous,16,30
7423305,2027-11-15,,2trajet_sem_meca,3,25
25880519,2027-07-05,femme,2trajet_sem_tous,6,31
6489762,2028-04-16,homme,2trajet_sem_tous,6,52
19027838,2027-07-29,homme,2trajet_sem_meca,3,28
1452740,2027-09-06,non-binaire,2trajet_sem_tous,6,37
9018546,2027-08-21,homme,2trajet_sem_meca,3,21
16061242,2027-12-01,homme,2trajet_sem_meca,3,29
26907726,2027-10-03,femme,10trajet_sem_meca,8,22
628460,2028-05-12,homme,2trajet_sem_meca,3,27
3083844,2027-09-18,homme,illimité,25,43
6655451,2027-10-02,,2trajet_sem_tous,6,35
11749427,2027-06-30,femme,10trajet_sem_meca,8,25
2637498,2027-07-22,non-binaire,10trajet_sem_tous,16,28
22963568,2027-10-04,femme,2trajet_sem_tous,6,39
30338238,2028-03-07,femme,2trajet_sem_meca,3,22
22648423,2027-09-21,femme,2trajet_sem_tous,6,43
2465751,2027-12-16,homme,2trajet_sem_meca,3,32
12286346,2027-11-04,femme,10trajet_sem_tous,16,24
22384665,2028-03-06,non-binaire,10trajet_sem_meca,8,30
4649216,2027-09-21,femme,2trajet_sem_meca,3,26
19607947,2028-04-05,femme,2trajet_sem_tous,6,33
23129899,2027-08-19,non-binaire,2trajet_sem_tous,6,33
28870696,2028-04-10,homme,2trajet_sem_tous,6,34
29962077,2027-08-25,homme,2trajet_sem_meca,3,35
6425774,2027-09-13,,2trajet_sem_meca,3,25
18623105,2028-03-24,femme,2trajet_sem_meca,3,19
14179090,2027-08-10,homme,2trajet_sem_tous,6,23
9623478,2027-12-13,femme,2trajet_sem_meca,3,25
14539313,2028-02-10,femme,2trajet_sem_meca,3,35
17789005,2028-04-30,homme,2trajet_sem_meca,3,26
28206574,2028-04-30,femme,2trajet_sem_meca,3,29
22437191,2027-11-01,,2trajet_sem_meca,3,27
7579321,2028-04-21,femme,2trajet_sem_tous,6,45
18366053,2028-02-29,homme,10trajet_sem_meca,8,27
9810670,2027-09-12,femme,2trajet_sem_meca,3,25
7465103,2027-08-10,homme,10trajet_sem_tous,16,34
23790820,2027-11-09,homme,2trajet_sem_tous,6,46
18899022,2027-09-16,femme,10trajet_sem_meca,8,19
24479834,2027-07-21,femme,2trajet_sem_meca,3,20
6509745,2027-10-18,non-binaire,2trajet_sem_meca,3,40
10204317,2027-08-22,femme,illimité,25,38
9424143,2028-01-08,femme,2trajet_sem_tous,6,45
28651990,2028-05-28,homme,2trajet_sem_tous,6,40
19609106,2027-06-24,homme,2trajet_sem_tous,6,47
13077069,2027-08-11,homme,2trajet_sem_meca,3,27
1795653,2027-06-29,femme,2trajet_sem_meca,3,22
19351437,2027-08-31,homme,2trajet_sem_meca,3,30
14981247,2027-08-19,homme,2trajet_sem_tous,6,38
24711182,2027-09-17,homme,illimité,25,41
12363381,2027-11-24,homme,2trajet_sem_tous,6,28
15565185,2027-07-29,femme,2trajet_sem_tous,6,33
18145810,2028-02-29,homme,2trajet_sem_tous,6,39
16016372,2027-09-02,homme,2trajet_sem_tous,6,38
26159180,2028-04-26,femme,2trajet_sem_meca,3,40
9555000,2028-01-02,femme,2trajet_sem_meca,3,21
18477865,2028-03-18,homme,2trajet_sem_tous,6,55
18975066,2027-06-14,femme,10trajet_sem_meca,8,28
12574964,2027-09-05,femme,2trajet_sem_tous,6,22
7344104,2027-10-06,femme,10trajet_sem_meca,8,20
11422876,2027-09-05,homme,2trajet_sem_meca,3,30
16497835,2028-03-21,femme,2trajet_sem_tous,6,46
1904740,2027-08-23,femme,2trajet_sem_meca,3,26
22906163,2027-07-07,femme,2trajet_sem_tous,6,42
746500,2027-10-09,homme,10trajet_sem_meca,8,28
7564415,2027-06-24,homme,2trajet_sem_meca,3,27
19656783,2028-04-05,homme,2trajet_sem_meca,3,25
15373278,2027-06-23,,2trajet_sem_tous,6,39
7266462,2027-09-16,homme,2trajet_sem_tous,6,43
24215354,2028-01-01,femme,2trajet_sem_meca,3,23
14464318,2027-09-10,homme,2trajet_sem_meca,3,25
23479204,2027-09-04,non-binaire,10trajet_sem_meca,8,24
23590080,2027-08-05,homme,2trajet_sem_tous,6,49
5039181,2028-02-17,femme,2trajet_sem_meca,3,26
5289052,2028-05-31,homme,10trajet_sem_tous,16,30
19500237,2028-06-02,,2trajet_sem_meca,3,25
17840799,2027-06-22,femme,2trajet_sem_meca,3,18
3489723,2027-10-15,femme,2trajet_sem_tous,6,47
9581996,2027-06-09,femme,10trajet_sem_tous,16,33
15375283,2027-10-15,homme,2trajet_sem_tous,6,46
1247771,2027-08-22,femme,2trajet_sem_tous,6,44
13277757,2027-08-29,femme,10trajet_sem_tous,16,42
24344777,2027-08-07,non-binaire,2trajet_sem_meca,3,23
6855916,2027-06-14,non-binaire,2trajet_sem_meca,3,24
4630233,2028-05-06,,10trajet_sem_meca,8,26
5003923,2027-09-18,femme,2trajet_sem_tous,6,46
18194588,2027-07-15,,10trajet_sem_meca,8,23
15419214,2028-01-08,femme,2trajet_sem_meca,3,18
1823551,2027-06-08,homme,2trajet_sem_tous,6,48
26963116,2027-12-09,femme,2trajet_sem_tous,6,40
12165023,2027-09-07,homme,2trajet_sem_tous,6,48
3603355,2027-08-08,homme,2trajet_sem_meca,3,18
23405995,2028-05-10,femme,10trajet_sem_meca,8,26
29413886,2027-07-04,femme,2trajet_sem_meca,3,22
25823528,2027-06-17,non-binaire,2trajet_sem_tous,6,39
21502596,2027-07-12,femme,2trajet_sem_tous,6,37
27814975,2027-08-11,femme,2trajet_sem_tous,6,46
14700860,2028-05-28,homme,2trajet_sem_meca,3,27
25315161,2028-02-17,homme,10trajet_sem_tous,16,32
28676061,2027-09-11,femme,2trajet_sem_tous,6,47
18676516,2027-07-05,,2trajet_sem_meca,3,25
14818258,2028-02-10,homme,2trajet_sem_meca,3,29
8859093,2028-04-11,homme,2trajet_sem_tous,6,33
25809210,2027-06-15,homme,10trajet_sem_tous,16,27
22025071,2027-08-11,homme,10trajet_sem_meca,8,22
9067942,2027-09-25,,10trajet_sem_meca,8,30
21604264,2027-11-20,non-binaire,2trajet_sem_meca,3,21
19808475,2028-02-07,femme,2trajet_sem_tous,6,51
344020,2027-07-16,homme,10trajet_sem_tous,16,34
20717410,2027-06-22,,2trajet_sem_tous,6,43
9819365,2028-05-17,femme,2trajet_sem_meca,3,21
8625650,2028-04-02,femme,2trajet_sem_tous,6,26
2757220,2027-09-07,non-binaire,2trajet_sem_meca,3,30
20277027,2028-02-21,non-binaire,2trajet_sem_tous,6,42
839598,2027-06-19,femme,2trajet_sem_tous,6,38
30410461,2027-10-07,,2trajet_sem_meca,3,24
5290317,2027-09-15,,10trajet_sem_tous,16,37
5072545,2028-04-19,femme,2trajet_sem_tous,6,42
19763473,2028-05-31,femme,2trajet_sem_meca,3,37
29738295,2027-06-24,femme,2trajet_sem_tous,6,32
26889466,2027-06-30,femme,2trajet_sem_tous,6,41
24200024,2027-09-19,homme,2trajet_sem_meca,3,27
9358700,2027-08-05,femme,2trajet_sem_tous,6,44
9162555,2027-06-27,femme,2trajet_sem_tous,6,33
12542384,2027-06-17,femme,10trajet_sem_tous,16,39
16010780,2027-09-24,non-binaire,2trajet_sem_meca,3,31
13956640,2028-05-21,femme,2trajet_sem_meca,3,25
22688208,2028-01-02,femme,2trajet_sem_tous,6,33
14126479,2027-09-09,homme,2trajet_sem_tous,6,45
3202677,2027-08-06,femme,2trajet_sem_tous,6,36
21151594,2028-06-03,,2trajet_sem_meca,3,29
29127684,2027-07-27,homme,10trajet_sem_meca,8,19
12417352,2027-08-29,non-binaire,2trajet_sem_tous,6,32
26109704,2027-07-10,femme,2trajet_sem_tous,6,38
16489043,2027-06-12,femme,2trajet_sem_tous,6,44
14724856,2027-08-03,femme,2trajet_sem_meca,3,19
9004400,2027-06-14,femme,2trajet_sem_meca,3,31
15246773,2027-09-09,femme,2trajet_sem_meca,3,17
1077270,2028-03-06,femme,2trajet_sem_meca,3,32
22512444,2027-08-31,femme,2trajet_sem_tous,6,29
16203671,2027-07-24,non-binaire,2trajet_sem_meca,3,28
1625902,2027-07-25,femme,illimité,25,50
28162435,2027-09-19,,10trajet_sem_tous,16,29
16367725,2027-09-05,homme,2trajet_sem_meca,3,22
24000535,2028-03-12,homme,illimité,25,43
11331341,2028-01-27,homme,2trajet_sem_meca,3,31
5217351,2027-08-25,homme,2trajet_sem_meca,3,20
20992952,2027-10-20,femme,10trajet_sem_meca,8,30
11095298,2027-09-16,femme,2trajet_sem_tous,6,38
24682358,2028-03-19,femme,2trajet_sem_meca,3,39
23279593,2027-09-24,femme,2trajet_sem_meca,3,28
19030156,2028-05-16,homme,2trajet_sem_tous,6,34
20009237,2027-07-25,homme,2trajet_sem_meca,3,40
16673250,2027-07-29,femme,2trajet_sem_tous,6,38
30382970,2028-04-14,non-binaire,10trajet_sem_tous,16,32
4308086,2027-09-15,homme,2trajet_sem_meca,3,22
15250014,2027-10-08,femme,2trajet_sem_meca,3,33
20364399,2028-05-21,homme,2trajet_sem_tous,6,48
2530814,2028-03-23,femme,illimité,25,43
5509147,2027-08-28,non-binaire,2trajet_sem_tous,6,40
10814439,2028-05-17,femme,2trajet_sem_meca,3,28
21294880,2027-09-03,homme,2trajet_sem_meca,3,26
22887259,2027-10-02,homme,2trajet_sem_meca,3,21
9053352,2027-08-11,femme,2trajet_sem_meca,3,22
16062492,2028-03-11,femme,2trajet_sem_tous,6,38
12311841,2027-09-16,femme,2trajet_sem_meca,3,25
23368144,2027-11-25,femme,2trajet_sem_tous,6,36
20716447,2028-02-06,femme,2trajet_sem_tous,6,27
2412175,2027-12-27,femme,10trajet_sem_meca,8,28
12858481,2027-07-22,femme,2trajet_sem_meca,3,22
5095318,2027-09-05,homme,2trajet_sem_meca,3,18
23371332,2027-09-10,homme,2trajet_sem_meca,3,22
19896782,2027-09-04,,2trajet_sem_tous,6,44
12451530,2028-02-25,femme,10trajet_sem_meca,8,25
11191189,2027-09-11,femme,2trajet_sem_meca,3,18
16478453,2027-08-26,non-binaire,2trajet_sem_tous,6,38
18663930,2027-08-28,femme,2trajet_sem_tous,6,37
26685055,2027-11-17,femme,10trajet_sem_tous,16,40
1035045,2027-08-24,homme,2trajet_sem_tous,6,24
6158371,2028-02-18,femme,2trajet_sem_tous,6,32
30212994,2028-03-14,homme,2trajet_sem_tous,6,44
27665231,2027-08-06,femme,2trajet_sem_meca,3,18
28998701,2027-06-19,homme,2trajet_sem_meca,3,23
19190871,2027-09-03,homme,2trajet_sem_tous,6,40
20578981,2027-12-26,,10trajet_sem_tous,16,33
29172427,2027-11-30,homme,illimité,25,46
22729185,2027-07-02,femme,10trajet_sem_meca,8,24
25391753,2027-07-19,homme,2trajet_sem_meca,3,23
1724958,2027-09-06,homme,2trajet_sem_meca,3,27
6139872,2028-03-09,homme,2trajet_sem_meca,3,18
11499251,2027-12-01,femme,10trajet_sem_tous,16,37
24662413,2027-07-09,femme,2trajet_sem_tous,6,30
26138012,2027-06-28,homme,2trajet_sem_tous,6,52
10551373,2027-07-21,femme,2trajet_sem_tous,6,36
19442395,2028-04-25,homme,illimité,25,38
18804358,2027-07-21,homme,illimité,25,42
2010565,2027-08-10,homme,illimité,25,40
24933775,2027-07-24,femme,2trajet_sem_meca,3,32
20595605,2027-08-26,femme,2trajet_sem_tous,6,32
29395954,2028-04-12,femme,2trajet_sem_meca,3,24
30278126,2027-09-05,non-binaire,2trajet_sem_meca,3,33
15371252,2028-04-12,femme,2trajet_sem_tous,6,43
3890046,2027-09-05,femme,2trajet_sem_tous,6,39
14631155,2027-12-24,homme,2trajet_sem_meca,3,21
28475377,2027-08-05,femme,2trajet_sem_tous,6,42
15591335,2027-09-07,femme,2trajet_sem_meca,3,27
21585216,2027-08-19,,2trajet_sem_meca,3,23
22598623,2028-03-20,non-binaire,2trajet_sem_meca,3,24
8385825,2027-11-30,femme,10trajet_sem_meca,8,31
13947871,2027-07-02,homme,10trajet_sem_tous,16,29
14874949,2027-10-26,femme,10trajet_sem_meca,8,36
20081986,2027-08-05,femme,2trajet_sem_tous,6,44
25229238,2027-08-29,homme,2trajet_sem_meca,3,24
26856374,2028-05-24,homme,illimité,25,40
27246078,2027-07-16,femme,2trajet_sem_tous,6,46
17057070,2028-04-19,femme,2trajet_sem_tous,6,41
15801779,2027-09-22,homme,10trajet_sem_meca,8,27
19172328,2027-07-06,homme,2trajet_sem_meca,3,24
22019437,2027-07-02,femme,2trajet_sem_meca,3,20
2266974,2028-06-03,femme,2trajet_sem_tous,6,46
10959646,2027-06-12,femme,2trajet_sem_tous,6,41
10809484,2027-06-08,femme,2trajet_sem_meca,3,25
20831697,2027-07-09,femme,2trajet_sem_tous,6,38
19653285,2028-02-09,homme,2trajet_sem_meca,3,23
23126519,2027-07-26,femme,2trajet_sem_meca,3,31
3814997,2027-10-26,femme,2trajet_sem_tous,6,41
22974045,2027-07-26,homme,illimité,25,38
28327364,2027-08-17,,2trajet_sem_meca,3,25
30733363,2027-07-11,,2trajet_sem_meca,3,25
11315522,2027-08-10,,illimité,25,38
20933277,2027-09-04,homme,2trajet_sem_meca,3,26
871045,2028-03-03,homme,2trajet_sem_meca,3,26
9446382,2027-08-13,femme,2trajet_sem_tous,6,38
9203880,2027-08-14,homme,10trajet_sem_meca,8,24
25957979,2028-04-08,femme,10trajet_sem_meca,8,26
24739417,2027-09-25,femme,10trajet_sem_tous,16,28
8356479,2027-07-08,femme,10trajet_sem_tous,16,31
20859540,2027-12-09,homme,2trajet_sem_meca,3,23
11042468,2027-12-20,homme,2trajet_sem_tous,6,57
12824016,2027-08-12,homme,2trajet_sem_tous,6,46
1264081,2027-10-22,femme,2trajet_sem_tous,6,35
3641779,2027-06-14,homme,illimité,25,43
28350919,2027-08-21,,2trajet_sem_tous,6,44
10550373,2027-06-25,homme,10trajet_sem_tous,16,28
21716954,2027-10-25,femme,2trajet_sem_tous,6,32
78180,2027-08-18,femme,illimité,25,44
8719115,2028-02-19,homme,2trajet_sem_tous,6,44
25390966,2027-12-29,homme,2trajet_sem_meca,3,27
15599444,2027-08-30,homme,2trajet_sem_tous,6,39
8924811,2027-08-31,femme,2trajet_sem_tous,6,38
16474804,2027-12-04,femme,2trajet_sem_meca,3,25
21485371,2028-04-12,homme,2trajet_sem_meca,3,36
21763564,2027-12-28,femme,2trajet_sem_meca,3,24
21219454,2027-07-26,,2trajet_sem_meca,3,22
19970902,2027-08-30,femme,2trajet_sem_meca,3,25
9103521,2027-09-08,non-binaire,2trajet_sem_tous,6,30
6456988,2028-02-06,femme,2trajet_sem_meca,3,17
29071973,2027-07-29,homme,2trajet_sem_tous,6,33
2792505,2027-12-21,homme,2trajet_sem_meca,3,23
25637956,2027-10-11,homme,2trajet_sem_meca,3,27
24002946,2027-06-29,homme,2trajet_sem_tous,6,51
5354691,2027-08-27,homme,2trajet_sem_meca,3,21
28841720,2027-06-26,,2trajet_sem_tous,6,30
22809051,2027-10-22,homme,10trajet_sem_tous,16,29
21428712,2028-01-06,femme,2trajet_sem_tous,6,30
27756174,2028-01-12,non-binaire,2trajet_sem_tous,6,39
17998536,2028-04-28,homme,10trajet_sem_tous,16,35
6314613,2027-08-07,femme,2trajet_sem_tous,6,35
8919461,2027-07-20,,2trajet_sem_meca,3,31
30743002,2028-01-12,,2trajet_sem_tous,6,42
5528299,2028-03-07,homme,10trajet_sem_tous,16,38
18375130,2027-12-29,femme,10trajet_sem_meca,8,22
19757927,2027-08-26,homme,10trajet_sem_tous,16,30
30205881,2027-08-18,homme,illimité,25,39
17033214,2028-04-27,homme,2trajet_sem_meca,3,26
28860494,2027-08-05,,2trajet_sem_meca,3,25
17681086,2027-09-13,homme,2trajet_sem_tous,6,46
24691567,2027-10-10,homme,2trajet_sem_tous,6,37
11397177,2027-12-04,femme,2trajet_sem_meca,3,33
18337774,2027-06-29,femme,10trajet_sem_tous,16,35
247262,2028-02-28,homme,2trajet_sem_meca,3,28
10543026,2027-08-17,femme,2trajet_sem_tous,6,57
20156655,2028-03-19,femme,2trajet_sem_tous,6,43
28745438,2028-02-04,homme,2trajet_sem_meca,3,29
13327112,2028-01-01,femme,10trajet_sem_meca,8,24
11362975,2027-06-18,femme,2trajet_sem_tous,6,40
366619,2027-10-04,femme,2trajet_sem_tous,6,45
25450124,2027-06-26,homme,2trajet_sem_meca,3,21
12542405,2027-06-16,homme,10trajet_sem_meca,8,26
19646012,2028-01-21,homme,10trajet_sem_tous,16,31
7148226,2027-10-25,homme,2trajet_sem_tous,6,48
21682133,2027-08-11,femme,2trajet_sem_meca,3,33
30187876,2028-02-28,non-binaire,2trajet_sem_meca,3,25
28562695,2028-05-18,femme,2trajet_sem_meca,3,23
8054551,2027-06-30,homme,10trajet_sem_tous,16,35
23041480,2027-07-12,non-binaire,2trajet_sem_tous,6,38
25679730,2028-03-15,femme,2trajet_sem_meca,3,32
10366784,2028-02-20,,10trajet_sem_tous,16,33
19582573,2027-09-24,homme,2trajet_sem_meca,3,32
4157652,2027-08-22,homme,2trajet_sem_meca,3,37
21350292,2027-06-09,femme,2trajet_sem_meca,3,31
25812795,2027-09-01,homme,2trajet_sem_meca,3,25
6794731,2027-08-19,,10trajet_sem_tous,16,24
6943757,2027-08-18,homme,2trajet_sem_meca,3,21
13990572,2027-09-11,,10trajet_sem_meca,8,34
6001050,2027-09-04,homme,2trajet_sem_meca,3,22
8755209,2028-05-04,femme,2trajet_sem_tous,6,39
14321203,2027-11-03,,2trajet_sem_meca,3,27
26456650,2028-05-07,homme,2trajet_sem_meca,3,30
26074177,2027-10-01,homme,2trajet_sem_meca,3,25
6361839,2028-05-31,femme,2trajet_sem_meca,3,30
28202949,2027-09-01,homme,2trajet_sem_tous,6,40
14941088,2027-09-08,homme,2trajet_sem_tous,6,45
12087712,2027-09-15,non-binaire,2trajet_sem_tous,6,51
27537112,2028-03-22,femme,10trajet_sem_meca,8,26
13006133,2027-09-03,homme,10trajet_sem_meca,8,23
2264286,2027-08-24,homme,2trajet_sem_tous,6,45
30525673,2027-12-04,non-binaire,2trajet_sem_meca,3,26
3148367,2027-06-07,homme,illimité,25,36
4465302,2027-09-25,homme,2trajet_sem_tous,6,46
1738141,2027-09-01,femme,10trajet_sem_tous,16,33
25701122,2027-07-10,femme,2trajet_sem_tous,6,41
6786448,2028-05-31,homme,10trajet_sem_meca,8,27
30541999,2027-08-06,femme,2trajet_sem_meca,3,23
7014107,2027-08-09,femme,2trajet_sem_tous,6,48
20459717,2027-07-18,femme,10trajet_sem_meca,8,27
22674474,2027-10-05,femme,10trajet_sem_tous,16,34
896001,2027-11-24,non-binaire,2trajet_sem_tous,6,54
7388751,2028-06-03,homme,2trajet_sem_tous,6,43
11843047,2027-09-11,,10trajet_sem_meca,8,28
28048476,2027-09-17,non-binaire,2trajet_sem_meca,3,25
8168710,2028-06-01,homme,10trajet_sem_meca,8,22
14020060,2027-07-10,femme,2trajet_sem_tous,6,40
1330237,2027-10-15,homme,2trajet_sem_meca,3,23
6122544,2027-06-05,femme,2trajet_sem_meca,3,20
7235697,2027-11-16,,2trajet_sem_tous,6,36
9549348,2027-12-22,femme,2trajet_sem_meca,3,23
13363554,2027-07-12,femme,10trajet_sem_meca,8,19
10674193,2027-09-03,,2trajet_sem_tous,6,31
16551957,2027-09-01,non-binaire,2trajet_sem_meca,3,26
17263735,2027-07-20,non-binaire,10trajet_sem_tous,16,35
26477698,2027-09-28,non-binaire,2trajet_sem_meca,3,20
25226609,2027-11-25,,illimité,25,43
5560186,2027-08-31,femme,2trajet_sem_meca,3,30
12515847,2027-07-25,homme,2trajet_sem_meca,3,28
19727446,2027-06-22,femme,2trajet_sem_meca,3,22
15855324,2028-04-29,femme,2trajet_sem_tous,6,44
12009820,2027-09-08,femme,10trajet_sem_meca,8,27
23175252,2027-11-21,,2trajet_sem_meca,3,37
15357460,2028-05-27,,10trajet_sem_meca,8,25
11173145,2027-08-28,femme,2trajet_sem_meca,3,19
2475048,2027-09-07,homme,2trajet_sem_meca,3,44
29713251,2028-06-01,femme,2trajet_sem_meca,3,20
3749664,2027-07-18,homme,10trajet_sem_meca,8,32
12792546,2027-10-25,,2trajet_sem_tous,6,54
14208145,2028-04-10,femme,2trajet_sem_meca,3,29
15554125,2027-09-05,homme,2trajet_sem_tous,6,50
28448875,2027-07-30,homme,2trajet_sem_meca,3,35
24708181,2028-03-09,femme,2trajet_sem_tous,6,38
27172628,2028-05-15,homme,10trajet_sem_tous,16,34
3163597,2027-08-13,non-binaire,2trajet_sem_meca,3,22
23685019,2028-03-27,homme,2trajet_sem_meca,3,33
14741683,2027-10-13,femme,2trajet_sem_tous,6,33
12396264,2028-03-11,femme,2trajet_sem_tous,6,37
15946249,2027-07-14,femme,2trajet_sem_meca,3,25
13265261,2028-01-08,femme,10trajet_sem_meca,8,20
26713160,2028-05-05,,2trajet_sem_meca,3,33
17220611,2027-08-15,,2trajet_sem_meca,3,20
15804874,2028-02-28,non-binaire,10trajet_sem_tous,16,31
30358439,2027-07-15,femme,2trajet_sem_meca,3,28
30762343,2027-06-30,homme,illimité,25,47
25983243,2027-12-24,,2trajet_sem_tous,6,39
2117549,2027-06-11,femme,2trajet_sem_tous,6,34
19180875,2028-02-07,homme,10trajet_sem_tous,16,24
3480687,2027-09-08,,2trajet_sem_tous,6,35
11135632,2028-03-26,femme,2trajet_sem_meca,3,22
15289817,2027-06-11,homme,10trajet_sem_meca,8,27
9057709,2027-06-21,homme,2trajet_sem_meca,3,24
16141385,2028-02-20,homme,10trajet_sem_tous,16,27
27496894,2027-07-29,non-binaire,2trajet_sem_meca,3,24
27096218,2027-08-01,femme,2trajet_sem_tous,6,49
2271896,2027-09-03,femme,2trajet_sem_tous,6,47
4143059,2027-06-13,homme,2trajet_sem_tous,6,31
18199176,2027-08-25,non-binaire,2trajet_sem_meca,3,17
29870165,2028-04-06,femme,2trajet_sem_tous,6,41
25163857,2027-10-20,homme,2trajet_sem_tous,6,35
2418733,2027-12-24,homme,2trajet_sem_tous,6,44
10390551,2027-06-18,femme,2trajet_sem_meca,3,26
1052075,2027-09-06,,illimité,25,37
23502645,2027-09-30,non-binaire,10trajet_sem_meca,8,23
17613953,2027-09-21,femme,2trajet_sem_meca,3,18
25696860,2028-01-20,non-binaire,10trajet_sem_meca,8,24
17745204,2027-08-05,non-binaire,2trajet_sem_meca,3,21
14818179,2027-07-06,homme,2trajet_sem_tous,6,37
4141231,2028-03-30,homme,2trajet_sem_meca,3,20
21293395,2028-02-23,,2trajet_sem_tous,6,49
6141415,2028-02-13,homme,illimité,25,46
26532073,2027-09-04,homme,2trajet_sem_tous,6,39
4201284,2028-02-16,homme,2trajet_sem_meca,3,35
6584357,2027-11-12,femme,2trajet_sem_meca,3,24
8194294,2027-10-25,homme,2trajet_sem_tous,6,43
9263231,2028-04-02,femme,2trajet_sem_tous,6,37
17459032,2027-06-22,homme,10trajet_sem_meca,8,20
1303662,2027-07-06,homme,illimité,25,44
28076035,2028-01-05,homme,2trajet_sem_tous,6,40
6397543,2028-04-06,femme,illimité,25,53
10456542,2027-11-16,femme,2trajet_sem_tous,6,42
26130463,2027-11-18,homme,illimité,25,38
16150041,2027-08-27,homme,10trajet_sem_tous,16,29
18925985,2028-05-07,femme,2trajet_sem_meca,3,25
15829658,2028-01-30,non-binaire,2trajet_sem_meca,3,24
11771792,2027-08-08,,2trajet_sem_meca,3,22
26784289,2027-11-10,femme,2trajet_sem_meca,3,29
16262158,2027-09-22,femme,2trajet_sem_tous,6,28
17861936,2028-01-03,,2trajet_sem_meca,3,30
21339820,2027-09-03,non-binaire,10trajet_sem_meca,8,33
4678657,2028-03-16,non-binaire,2trajet_sem_meca,3,23
471546,2027-07-23,femme,2trajet_sem_tous,6,42
3624297,2027-08-05,non-binaire,10trajet_sem_meca,8,28
7225309,2027-09-23,femme,2trajet_sem_tous,6,39
29984184,2027-12-14,homme,2trajet_sem_tous,6,40
20698283,2027-08-29,femme,2trajet_sem_meca,3,20
21997605,2027-08-18,,2trajet_sem_meca,3,31
15200314,2027-06-28,femme,2trajet_sem_meca,3,26
13571547,2028-02-13,homme,10trajet_sem_tous,16,25
27321717,2028-02-17,,2trajet_sem_tous,6,32
12368096,2027-09-24,homme,2trajet_sem_tous,6,44
12661974,2027-07-31,,2trajet_sem_tous,6,33
1322852,2027-09-18,,2trajet_sem_meca,3,31
24105085,2027-08-07,femme,2trajet_sem_meca,3,27
17216270,2028-04-11,homme,2trajet_sem_tous,6,53
2175412,2027-09-10,homme,2trajet_sem_tous,6,30
29731866,2027-06-12,femme,illimité,25,48
7032886,2027-08-25,femme,2trajet_sem_meca,3,32
5049200,2027-08-24,femme,10trajet_sem_meca,8,23
4487757,2027-12-28,femme,2trajet_sem_meca,3,32
